what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391689732705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391689732965
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1391689762045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391689788847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391689790287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1391689813131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1391689814511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391689852474
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1391689853537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391689854660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1391689858094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391689858974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391689860227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391689928650
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391689930202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1391689931242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391689931762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391689932762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391690625278
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1391690625318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391690627328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391690627678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391690629480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391690807574
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391690807614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391690958833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691066908
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1391691070038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1391691070978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391691077588
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1391691082140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691426600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691437560
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391691437770
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391691437770
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1391691439640
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391691439640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1391691442722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691449992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691457486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691461126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691462656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391691463816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693543869
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1391693546273
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.run",1391693549143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693551473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693554332
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1391693554338
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1391693558257
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1391693565389
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1391693566975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693567243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693570536
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1391693581631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693581902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693584485
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1391693591969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693592249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693593483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693594622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693600507
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1391693601730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693606427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693649153
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1391693649166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693666395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391693756003
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1391693762629
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391693763074
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391693763292
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1391693765045
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391693765422
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1391693765574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1391693770138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1391693771084
