what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391861688559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391861689135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391861690269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391861694054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391861708469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391861709014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391861710583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391861711008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391861711913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391861715234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862455424
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1391862462690
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1391862469098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1391862479502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391862493889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1391862501536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391862512267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862512877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862519468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391862523819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862525646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862537745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1391862543225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391862543733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862544356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862550034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391862551464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1391862552144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391862552783
