what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390629363453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629366234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629378136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1390629383138
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1390629383982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390629387053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629397409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629399470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629403534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629405046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629410673
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390629414875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629416223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629416505
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1390629421445
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1390629430930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1390629443585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390629447858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390629450398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629451110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629453779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629461799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629477626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1390629485747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629495883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629499959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629505117
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390629507758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629509673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629513876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629520897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390629531050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390629533512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629536495
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390629538543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629541051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629541348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629546233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1390629555323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390629559439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390629566394
